id,type,source,target,dataset
relationship--86c16ccf-cd37-4c5a-822b-034448056066,subtechnique-of,attack-pattern--f63fe421-b1d1-45c0-b8a7-02cd16ff2bed,attack-pattern--b6301b64-ef57-4cce-bb0b-77026f14a8db,enterprise
relationship--86c466ea-44e7-4018-a223-ce8d2ab81bc8,mitigates,course-of-action--78bb71be-92b4-46de-acd6-5f998fedf1cc,attack-pattern--91177e6d-b616-4a03-ba4b-f3b32f7dda75,enterprise
relationship--86c5119f-eea3-48c6-a89b-1c77bbb84246,uses,campaign--1a0576df-df21-4775-843e-844d8a58a94b,attack-pattern--30208d3e-0d6b-43c8-883e-44462a514619,enterprise
relationship--86c55cd3-efb5-4bd3-9958-a5af1f1b0679,uses,intrusion-set--467271fd-47c0-4e90-a3f9-d84f5cf790d0,attack-pattern--132d5b37-aac5-4378-a8dc-3127b18a73dc,enterprise
relationship--86c58566-41e5-452f-b649-b481bfbd1202,mitigates,course-of-action--feff9142-e8c2-46f4-842b-bd6fb3d41157,attack-pattern--ee7ff928-801c-4f34-8a99-3df965e581a5,enterprise
relationship--86c68d0b-23db-4f0a-9d06-a3832ec4e8ed,subtechnique-of,attack-pattern--36aa137f-5166-41f8-b2f0-a4cfa1b4133e,attack-pattern--9d48cab2-7929-4812-ad22-f536665f0109,enterprise
relationship--86c734dd-d40c-42ec-b074-0f7a4f2b55cf,uses,malware--7f4bbe05-1674-4087-8a16-8f1ad61b6152,attack-pattern--d1fcf083-a721-4223-aedf-bf8960798d62,enterprise
relationship--86c83427-c35b-46c2-9c55-90b1967bed49,uses,malware--579607c2-d046-40df-99ab-beb479c37a2a,attack-pattern--0d91b3c0-5e50-47c3-949a-2a796f04d144,enterprise
relationship--86c9276e-1144-42b9-971f-8ba4eefec3be,uses,campaign--df74f7ad-b10d-431c-9f1d-a2bc18dadefa,attack-pattern--f232fa7a-025c-4d43-abc7-318e81a73d65,enterprise
relationship--86ca25c9-8cc3-43f8-bf19-2aca39bcf05e,uses,malware--0945a1a5-a79a-47c8-9079-10c16cdfcb5d,attack-pattern--7bc57495-ea59-4380-be31-a64af124ef18,enterprise
relationship--86ce6e35-bf83-4d55-a3c8-3ac2e2d2f872,uses,malware--ade37ada-14af-4b44-b36c-210eec255d53,attack-pattern--e6919abc-99f9-4c6c-95a5-14761e7b2add,enterprise
relationship--86d110ea-060e-462f-a520-ad650564c05e,uses,campaign--b03d5112-e23a-4ac8-add0-be7502d24eff,attack-pattern--dfd7cc1d-e1d8-4394-a198-97c4cab8aa67,enterprise
relationship--86db4034-d33f-4067-b133-70ea904fa461,uses,malware--6ba1d7ae-d60b-43e6-9f08-a8b787e9d9cb,attack-pattern--24bfaeba-cb0d-4525-b3dc-507c77ecec41,enterprise
relationship--86dddc68-9032-4467-be3c-a48d3bacfd06,uses,malware--3a4197ae-ec63-4162-907b-9a073d1157e4,attack-pattern--04fd5427-79c7-44ea-ae13-11b24778ff1c,enterprise
relationship--86e0245b-787c-4cf8-9399-531d64529d4d,uses,intrusion-set--abc5a1d4-f0dc-49d1-88a1-4a80e478bb03,attack-pattern--1996eef1-ced3-4d7f-bf94-33298cabbf72,enterprise
relationship--86e15021-d906-4c2e-86cd-f8ecb7e1183b,uses,intrusion-set--f3be6240-f68e-47e1-90d2-ad8f3b3bb8a6,malware--51f78dfc-52f9-424e-8753-bb4246188313,enterprise
relationship--86e5bf16-825f-46d0-a590-57c134dd0b9a,uses,malware--a0ab8a96-40c9-4483-8a54-3fafa6d6007a,attack-pattern--d1fcf083-a721-4223-aedf-bf8960798d62,enterprise
relationship--86e8f395-3c57-4602-8e7c-30058d05a655,uses,malware--35cd1d01-1ede-44d2-b073-a264d727bc04,attack-pattern--1035cdf2-3e5f-446f-a7a7-e8f6d7925967,enterprise
relationship--86eb3c0d-b1c1-4b52-b802-18f321450f29,mitigates,course-of-action--2c2ad92a-d710-41ab-a996-1db143bb4808,attack-pattern--120d5519-3098-4e1c-9191-2aa61232f073,enterprise
relationship--86ebda8c-df0c-4d76-970b-27bf392606a7,uses,malware--76abb3ef-dafd-4762-97cb-a35379429db4,attack-pattern--41d9846c-f6af-4302-a654-24bba2729bc6,enterprise
relationship--86ecb96d-516e-43eb-b22d-d7c5a9dc14d8,uses,malware--452da2d9-706c-4185-ad6f-f5edaf4b9f48,attack-pattern--2fee9321-3e71-4cf4-af24-d4d40d355b34,enterprise
relationship--86f238c5-20c2-4c94-9be9-886105c95252,uses,malware--6fb36c6f-bb3d-4ed6-9471-cb9933e5c154,attack-pattern--3c4a2599-71ee-4405-ba1e-0e28414b4bc5,enterprise
relationship--86f6e11c-759b-438d-9f32-004708c68f2c,uses,intrusion-set--7113eaa5-ba79-4fb3-b68a-398ee9cd698e,tool--03342581-f790-4f03-ba41-e82e67392e23,enterprise
relationship--86f6ea64-eb95-4228-956f-eae82b8f49d8,mitigates,course-of-action--cc2399fd-3cd3-4319-8d0a-fbd6420cdaf8,attack-pattern--f005e783-57d4-4837-88ad-dbe7faee1c51,enterprise
relationship--86f8bebc-a5fc-43d7-9af0-0024e07ca8d1,uses,intrusion-set--4a2ce82e-1a74-468a-a6fb-bbead541383c,attack-pattern--43e7dc91-05b2-474c-b9ac-2ed4fe101f4d,enterprise
relationship--86fb99ad-9fbc-4c57-8425-4dc90274a24d,uses,campaign--8d2bc130-89fe-466e-a4f9-6bce6129c2b8,attack-pattern--d1fcf083-a721-4223-aedf-bf8960798d62,enterprise
relationship--86fd8738-ab8f-4b80-8c8d-fc80df9e2c07,uses,malware--bdee9574-7479-4073-a7dc-e86d8acd073a,attack-pattern--1eaebf46-e361-4437-bc23-d5d65a3b92e3,enterprise
relationship--86fe5a45-f9b8-4606-ba91-344e55d69173,uses,malware--a5575606-9b85-4e3d-9cd2-40ef30e3672d,attack-pattern--d63a3fb8-9452-4e9d-a60a-54be68d5998c,enterprise
relationship--87039f89-ab04-4851-be9b-403a599a8c8e,uses,malware--532c6004-b1e8-415b-9516-f7c14ba783b1,attack-pattern--92d7da27-2d91-488e-a00c-059dc162766d,enterprise
relationship--870704bf-fa76-413b-a529-b95bbca48771,uses,malware--8c8e8b01-b4b1-479b-a7a9-78c40a12b916,attack-pattern--830c9528-df21-472c-8c14-a036bf17d665,enterprise
relationship--870c08fa-6112-4d08-9b84-59df09f27b4d,uses,malware--f99f3dcc-683f-4936-8791-075ac5e58f10,attack-pattern--d742a578-d70e-4d0e-96a6-02a9c30204e6,enterprise
relationship--870cebf9-bf09-451c-a894-cad79936bb67,uses,intrusion-set--00f67a77-86a4-4adf-be26-1a54fc713340,attack-pattern--354a7f88-63fb-41b5-a801-ce3b377b36f1,enterprise
relationship--870d1e0e-6fde-41ab-aac0-72fd114f3377,uses,malware--00936d7a-451d-4a9c-88fc-05b141aa2d3f,attack-pattern--707399d6-ab3e-4963-9315-d9d3818cd6a0,enterprise
relationship--87146c3d-f6f3-4800-b74c-50e1b1cbfa9f,subtechnique-of,attack-pattern--38eb0c22-6caf-46ce-8869-5964bd735858,attack-pattern--c675646d-e204-4aa8-978d-e3d6d65885c4,enterprise
relationship--87182fef-ddbc-466e-b55b-989f10592d0c,uses,malware--cc4c1287-9c86-4447-810c-744f3880ec37,attack-pattern--e6919abc-99f9-4c6c-95a5-14761e7b2add,enterprise
relationship--871cce82-c9fe-47e3-bd03-94a29a295f90,mitigates,course-of-action--72dade3e-1cba-4182-b3b3-a77ca52f02a1,attack-pattern--65f2d882-3f41-4d48-8a06-29af77ec9f90,enterprise
relationship--8720f2bc-c099-4d2c-a9b4-faf019bf55a4,uses,malware--86b92f6c-9c05-4c51-b361-4c7bb13e21a1,attack-pattern--e6919abc-99f9-4c6c-95a5-14761e7b2add,enterprise
relationship--87282f36-42f5-4eb1-9fec-778bc0f846b7,uses,malware--754effde-613c-4244-a83e-fb659b2a4d06,attack-pattern--0533ab23-3f7d-463f-9bd8-634d27e4dee1,enterprise
relationship--872a8c48-765c-446e-a321-9a80116f8599,uses,malware--7acb15b6-fe2c-4319-b136-6ab36ff0b2d4,attack-pattern--970a3432-3237-47ad-bcca-7d8cbb217736,enterprise
relationship--872ba9c6-8e0d-48af-864b-de83b906baf1,mitigates,course-of-action--b5dbb4c5-b0b1-40b1-80b6-e9e84ab90067,attack-pattern--0ad7bc5c-235a-4048-944b-3b286676cb74,enterprise
relationship--872c6f1b-aa4f-4d43-b35d-c4216d2f4559,uses,tool--3433a9e8-1c47-4320-b9bf-ed449061d1c3,attack-pattern--e624264c-033a-424d-9fd7-fc9c3bbdb03e,enterprise
relationship--8732cda7-068e-439d-a25a-1b056363d1f7,uses,malware--0817aaf2-afea-4c32-9285-4dcd1df5bf14,attack-pattern--03d7999c-1f4c-42cc-8373-e7690d318104,enterprise
relationship--87343ae5-53c9-426c-abab-602c8041dafe,uses,malware--754effde-613c-4244-a83e-fb659b2a4d06,attack-pattern--f5d8eed6-48a9-4cdf-a3d7-d1ffa99c3d2a,enterprise
relationship--873b5347-7147-46fc-b94c-5b6deaeb56f4,uses,malware--6e95feb1-78ee-48d3-b421-4d76663b5c49,attack-pattern--d1fcf083-a721-4223-aedf-bf8960798d62,enterprise
relationship--873d3695-4cd9-4e82-93d6-3960ae1efd4a,uses,intrusion-set--1c3dcf91-b859-4aae-a09c-ae26dc8b6390,attack-pattern--1d24cdee-9ea2-4189-b08e-af110bf2435d,enterprise
relationship--873faf92-be75-47e5-bf3e-b389a5bdc020,uses,intrusion-set--18854f55-ac7c-4634-bd9a-352dd07613b7,attack-pattern--1996eef1-ced3-4d7f-bf94-33298cabbf72,enterprise
relationship--87400414-05c2-42a7-9db5-fbbac101146d,uses,tool--1244e058-fa10-48cb-b484-0bcf671107ae,attack-pattern--cc3502b5-30cc-4473-ad48-42d51a6ef6d1,enterprise
relationship--87406432-7190-4606-980b-441819713d1d,uses,malware--3c02fb1f-cbdb-48f5-abaf-8c81d6e0c322,attack-pattern--354a7f88-63fb-41b5-a801-ce3b377b36f1,enterprise
relationship--874148d5-d7cb-43c2-905f-1582f90005f6,uses,malware--4b6ec280-7bbb-48ff-ae59-b189520ebe83,attack-pattern--86850eff-2729-40c3-b85e-c4af26da4a2d,enterprise
relationship--8746c004-3a55-43d0-871e-ebbf792cc9cd,mitigates,course-of-action--b5dbb4c5-b0b1-40b1-80b6-e9e84ab90067,attack-pattern--bbfbb096-6561-4d7d-aa2c-a5ee8e44c696,enterprise
relationship--8746c331-10f7-4f7e-8fb9-8957ab3964bb,uses,campaign--df8eb785-70f8-4300-b444-277ba849083d,attack-pattern--bf90d72c-c00b-45e3-b3aa-68560560d4c5,enterprise
relationship--87480e5f-2284-43cb-86e6-01c0c49c2c23,uses,malware--6a21e3a4-5ffe-4581-af9a-6a54c7536f44,attack-pattern--24bfaeba-cb0d-4525-b3dc-507c77ecec41,enterprise
relationship--874955d4-086a-4232-ab37-3aa2ad5bdfa5,mitigates,course-of-action--90c218c3-fbf8-4830-98a7-e8cfb7eaa485,attack-pattern--d0b4fcdb-d67d-4ed2-99ce-788b12f8c0f4,enterprise
relationship--874d4046-5b9a-4f60-88f4-79ae63a70a1e,uses,malware--92ec0cbd-2c30-44a2-b270-73f4ec949841,attack-pattern--7bdca9d5-d500-4d7d-8c52-5fd47baf4c0c,enterprise
relationship--874f8662-0ec0-48e4-901b-270ac9ed63e6,uses,campaign--46421788-b6e1-4256-b351-f8beffd1afba,attack-pattern--232b7f21-adf9-4b42-b936-b9d6f7df856e,enterprise
relationship--8756af3a-a756-4e0d-a537-8cab1e983b9b,uses,campaign--ba6dfa37-f401-4140-88b0-8938f2895e61,attack-pattern--731f4f55-b6d0-41d1-a7a9-072a66389aea,enterprise
relationship--87590696-bf1c-4d42-8ef7-851fb10d8053,uses,malware--3be1fb7a-0f7e-415e-8e3a-74a80d596e68,attack-pattern--5e4a2073-9643-44cb-a0b5-e7f4048446c7,enterprise
relationship--875a622a-445e-46fe-8959-8d205c88c728,uses,intrusion-set--efed95ba-d7e8-47ff-8c53-99c42426ee7c,attack-pattern--2959d63f-73fd-46a1-abd2-109d7dcede32,enterprise
relationship--875c4506-3c41-4b4d-bdc9-aa66614cfa55,uses,malware--00806466-754d-44ea-ad6f-0caf59cb8556,attack-pattern--ac08589e-ee59-4935-8667-d845e38fe579,enterprise
relationship--875ed563-004f-4541-99e4-21a556e5400c,mitigates,course-of-action--590777b3-b475-4c7c-aaf8-f4a73b140312,attack-pattern--2959d63f-73fd-46a1-abd2-109d7dcede32,enterprise
relationship--875eff48-2319-4e86-b3cf-0f17d6253b9c,mitigates,course-of-action--90f39ee1-d5a3-4aaa-9f28-3b42815b0d46,attack-pattern--dfd7cc1d-e1d8-4394-a198-97c4cab8aa67,enterprise
relationship--87630bba-4308-46f2-9601-7d30795a2eb6,uses,malware--47124daf-44be-4530-9c63-038bc64318dd,attack-pattern--57340c81-c025-4189-8fa0-fc7ede51bae4,enterprise
relationship--8763c8dd-cd68-4402-be43-4dbd96c83c2d,uses,malware--c13d9621-aca7-436b-ab3d-3a95badb3d00,attack-pattern--354a7f88-63fb-41b5-a801-ce3b377b36f1,enterprise
relationship--87648492-36d0-4f94-b318-17280b101678,uses,malware--1f6e3702-7ca1-4582-b2e7-4591297d05a8,attack-pattern--30208d3e-0d6b-43c8-883e-44462a514619,enterprise
relationship--8765dd7e-33cc-4040-927d-bf0aa16d3d79,uses,malware--f6d1d2cb-12f5-4221-9636-44606ea1f3f8,attack-pattern--e358d692-23c0-4a31-9eb6-ecc13a8d7735,enterprise
relationship--87661f05-f448-49be-afa8-d8198a1c0092,uses,intrusion-set--90784c1e-4aba-40eb-9adf-7556235e6384,attack-pattern--69f897fd-12a9-4c89-ad6a-46d2f3c38262,enterprise
relationship--8767be49-dbb2-493f-82b7-cc0053f02c8e,mitigates,course-of-action--e5d930e9-775a-40ad-9bdb-b941d8dfe86b,attack-pattern--191cc6af-1bb2-4344-ab5f-28e496638720,enterprise
relationship--8769bb08-b5e3-4264-95ac-6164bdbd54f3,uses,intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,attack-pattern--ef67e13e-5598-4adc-bdb2-998225874fa9,enterprise
relationship--876a57e9-4a60-4863-a1b7-c1dad9903971,uses,malware--77e0ecf7-ca91-4c06-8012-8e728986a87a,attack-pattern--cc3502b5-30cc-4473-ad48-42d51a6ef6d1,enterprise
relationship--87700efb-fbfa-44c9-a799-d1a557d05645,uses,malware--d1008b78-960c-4b36-bdc4-39a734e1e4e3,attack-pattern--df8b2a25-8bdf-4856-953c-a04372b1c161,enterprise
relationship--877a67b0-5dea-467c-9da1-8eee3bcc19a6,uses,intrusion-set--025bdaa9-897d-4bad-afa6-013ba5734653,malware--a8d3d497-2da9-4797-8e0b-ed176be08654,enterprise
relationship--8785b9f9-52dd-4bf5-8e88-b80c4c28dc7f,uses,malware--7cdfccda-2950-4167-981a-60872ff5d0db,attack-pattern--10ffac09-e42d-4f56-ab20-db94c67d76ff,enterprise
relationship--8787d75b-9c28-437d-b6b5-93d2d7e8462e,subtechnique-of,attack-pattern--eb062747-2193-45de-8fa2-e62549c37ddf,attack-pattern--54a649ff-439a-41a4-9856-8d144a2551ba,enterprise
relationship--878a1144-2523-47fb-b1c9-ce082f7bc03e,uses,malware--ec9e00dd-0313-4d5b-8105-c20aa47abffc,attack-pattern--707399d6-ab3e-4963-9315-d9d3818cd6a0,enterprise
relationship--878ff6f7-d372-4559-a114-8858eb2682d4,uses,intrusion-set--abc5a1d4-f0dc-49d1-88a1-4a80e478bb03,tool--da04ac30-27da-4959-a67d-450ce47d9470,enterprise
relationship--8790dab9-2fc9-45cf-b46c-bbe2b1f2c20e,uses,malware--647215dd-29a6-4528-b354-ca8b5e08fca1,attack-pattern--30208d3e-0d6b-43c8-883e-44462a514619,enterprise
relationship--87911fd7-8058-4d6f-99d0-68021a94357e,uses,malware--d79e7a60-5de9-448e-a074-f95d2d80f8d0,attack-pattern--970a3432-3237-47ad-bcca-7d8cbb217736,enterprise
relationship--8793b289-4b74-4119-8561-a9ad27dacdff,uses,malware--64d76fa5-cf8f-469c-b78c-1a4f7c5bad80,attack-pattern--bc0f5e80-91c0-4e04-9fbb-e4e332c85dae,enterprise
relationship--8797579b-e3be-4209-a71b-255a4d08243d,uses,intrusion-set--f3bdec95-3d62-42d9-a840-29630f6cdc1a,malware--b42378e0-f147-496f-992a-26a49705395b,enterprise
relationship--87999cb2-7565-465a-ad10-b585be2e3e3f,uses,malware--6ba1d7ae-d60b-43e6-9f08-a8b787e9d9cb,attack-pattern--1c34f7aa-9341-4a48-bfab-af22e51aca6c,enterprise
relationship--879ee01b-0517-42bd-8ac8-3857e63e40c4,uses,malware--ba09b86c-1c40-4ff1-bda0-0d8c4ca35997,attack-pattern--c2e147a9-d1a8-4074-811a-d8789202d916,enterprise
relationship--87a01c6d-b7a3-481f-82a9-5dee8c6f91db,uses,malware--a0ab8a96-40c9-4483-8a54-3fafa6d6007a,attack-pattern--354a7f88-63fb-41b5-a801-ce3b377b36f1,enterprise
relationship--87a90347-6f15-461c-a44c-9acf503a606b,uses,malware--edb24a93-1f7a-4bbf-a738-1397a14662c6,attack-pattern--b200542e-e877-4395-875b-cf1a44537ca4,enterprise
relationship--87aaf244-2ecb-453e-87c0-836f9a26cc59,uses,malware--35ee9bf3-264b-4411-8a8f-b58cec8f35e4,attack-pattern--1c34f7aa-9341-4a48-bfab-af22e51aca6c,enterprise
relationship--87b3ebab-fb4d-44c2-b8ad-9fffbac277f3,uses,malware--8e101fdd-9f7f-4916-bb04-6bd9e94c129c,attack-pattern--143c0cbb-a297-4142-9624-87ffc778980b,enterprise
relationship--87b4eb41-5272-4aa5-ae2f-3541a754d011,uses,malware--35cd1d01-1ede-44d2-b073-a264d727bc04,attack-pattern--df8b2a25-8bdf-4856-953c-a04372b1c161,enterprise
relationship--87b69ac6-d50d-4bbf-ac8b-7ad81b4e9ee8,uses,malware--d52291b4-bb23-45a8-aef0-3dc7e986ba15,attack-pattern--e6919abc-99f9-4c6c-95a5-14761e7b2add,enterprise
relationship--87b74ba7-99c4-464c-86d2-1dd8c8b578b1,uses,intrusion-set--7a19ecb1-3c65-4de3-a230-993516aed6a6,attack-pattern--f3c544dc-673c-4ef3-accb-53229f1ae077,enterprise
relationship--87b8b451-bf9b-4e93-b591-05ef502970f5,uses,intrusion-set--f9d6633a-55e6-4adc-9263-6ae080421a13,attack-pattern--7bc57495-ea59-4380-be31-a64af124ef18,enterprise
relationship--87bbe119-1a77-4686-ab3a-bdc116fb721a,uses,intrusion-set--0ec2f388-bf0f-4b5c-97b1-fc736d26c25f,malware--3128c86d-bd0d-445c-850f-96abf68fbfc3,enterprise
relationship--87bcab2c-d776-432e-b553-e482cadf4369,uses,campaign--37764c78-2a99-46d1-a7ea-6454b9bf93a0,attack-pattern--391d824f-0ef1-47a0-b0ee-c59a75e27670,enterprise
relationship--87c11236-9f13-4179-aa6f-7b0fe9124a13,uses,intrusion-set--2a7914cf-dff3-428d-ab0f-1014d1c28aeb,attack-pattern--7bdca9d5-d500-4d7d-8c52-5fd47baf4c0c,enterprise
relationship--87c25621-eef0-49ae-b4ef-9eac3b7ef841,uses,malware--f4c80d39-ce10-4f74-9b50-a7e3f5df1f2e,attack-pattern--dfd7cc1d-e1d8-4394-a198-97c4cab8aa67,enterprise
relationship--87c33110-cbd9-4925-bf95-4570729ee935,uses,campaign--46421788-b6e1-4256-b351-f8beffd1afba,attack-pattern--b17a1a56-e99c-403c-8948-561df0cffe81,enterprise
relationship--87c7f912-4093-44f2-9f18-e97e649dd52e,uses,malware--8f423bd7-6ca7-4303-9e85-008c7ad5fdaa,attack-pattern--2959d63f-73fd-46a1-abd2-109d7dcede32,enterprise
relationship--87cc66d0-7cab-4584-b86e-f2d56d492271,uses,intrusion-set--76565741-3452-4069-ab08-80c0ea95bbeb,attack-pattern--df8b2a25-8bdf-4856-953c-a04372b1c161,enterprise
relationship--87cf80be-bae1-4a12-a754-38cad36724ac,mitigates,course-of-action--23843cff-f7b9-4659-a7b7-713ef347f547,attack-pattern--92a78814-b191-47ca-909c-1ccfe3777414,enterprise
relationship--87d7a5b5-8f45-4a88-bc3c-f73f67a50255,uses,intrusion-set--dd2d9ca6-505b-4860-a604-233685b802c7,attack-pattern--4a6cfdae-1417-40c7-a84e-f59d21c58266,enterprise
relationship--87ddc052-0933-4722-9fb2-4653c4a3663c,uses,intrusion-set--0bbdf25b-30ff-4894-a1cd-49260d0dd2d9,attack-pattern--1c34f7aa-9341-4a48-bfab-af22e51aca6c,enterprise
relationship--87ddd67f-3c7f-4d69-b9e4-c2526a3d609f,uses,malware--e23d2777-b85d-44fc-861e-9149d399fbb9,attack-pattern--65917ae0-b854-4139-83fe-bf2441cf0196,enterprise
relationship--87df901e-dd6b-4eae-9a63-b546c169d192,mitigates,course-of-action--78bb71be-92b4-46de-acd6-5f998fedf1cc,attack-pattern--a51eb150-93b1-484b-a503-e51453b127a4,enterprise
relationship--87e080cf-b8c0-4679-bcfb-ff77ab7698f3,uses,malware--0db09158-6e48-4e7c-8ce7-2b10b9c0c039,attack-pattern--354a7f88-63fb-41b5-a801-ce3b377b36f1,enterprise
relationship--87e0b924-d2a6-4e65-95ed-9500670bbe5c,uses,intrusion-set--44d37b89-a739-4810-9111-0d2617a8939b,attack-pattern--d4287702-e2f7-4946-bdfa-2c7f5aaa5032,enterprise
relationship--87e49c65-5484-47f3-bcd6-a8cc6308c3f2,uses,malware--22b17791-45bf-45c0-9322-ff1a0af5cf2b,attack-pattern--7bdca9d5-d500-4d7d-8c52-5fd47baf4c0c,enterprise
relationship--87e617b5-0169-458a-835e-08f81bffc179,uses,malware--e1284931-3f85-4262-a641-9ae8bb0576a0,attack-pattern--0d91b3c0-5e50-47c3-949a-2a796f04d144,enterprise
relationship--87e73122-361f-47a2-a401-0e863300e123,uses,malware--99854cc8-f202-4e03-aa0a-4f8a4af93229,attack-pattern--29be378d-262d-4e99-b00d-852d573628e6,enterprise
relationship--87e7c117-bf53-432e-9ff3-2aeb2e522231,uses,malware--9b325b06-35a1-457d-be46-a4ecc0b7ff0c,attack-pattern--8f4a33ec-8b1f-4b80-a2f6-642b2e479580,enterprise
relationship--87e853bb-a82f-4a8c-a43a-e7da05f43619,uses,malware--f72251cb-2be5-421f-a081-99c29a1209e7,attack-pattern--ec8fc7e2-b356-455c-8db5-2e37be158e7d,enterprise
relationship--87e99b39-e634-477e-b260-6098abc58dc2,uses,malware--4800d0f9-00aa-47cd-a4d2-92198585b8fd,attack-pattern--e3b6daca-e963-4a69-aee6-ed4fd653ad58,enterprise
relationship--87ebb077-671c-42b2-ad27-07f54b5920be,uses,tool--1244e058-fa10-48cb-b484-0bcf671107ae,attack-pattern--e3a12395-188d-4051-9a16-ea8e14d07b88,enterprise
relationship--87ef3b62-acb4-4cd2-86ec-36683a57bedf,uses,malware--08e844a8-371f-4fe3-9d1f-e056e64a7fde,attack-pattern--354a7f88-63fb-41b5-a801-ce3b377b36f1,enterprise
relationship--87f40abf-4ee5-4f56-8150-97e0dd823a93,uses,intrusion-set--6b9ebeb5-20bf-48b0-afb7-988d769a2f01,malware--8ec6e3b4-b06d-4805-b6aa-af916acc2122,enterprise
relationship--87f45aac-1025-4a44-af9c-db139ea60f78,uses,intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c,attack-pattern--df8b2a25-8bdf-4856-953c-a04372b1c161,enterprise
relationship--87fb2671-e71a-4630-bde2-67e546fdeaa6,uses,malware--92ec0cbd-2c30-44a2-b270-73f4ec949841,attack-pattern--24bfaeba-cb0d-4525-b3dc-507c77ecec41,enterprise
relationship--87fd0088-41da-47ac-bd69-a8ac151a0d39,mitigates,course-of-action--47e0e9fe-96ce-4f65-8bb1-8be1feacb5db,attack-pattern--7385dfaf-6886-4229-9ecd-6fd678040830,enterprise
relationship--88078d5c-bbc9-4c34-858f-e18d472d38d4,uses,intrusion-set--1f21da59-6a13-455b-afd0-d58d0a5a7d27,attack-pattern--806a49c4-970d-43f9-9acc-ac0ee11e6662,enterprise
relationship--880a83f9-a07a-436d-8aa4-1afbe8b66d57,uses,intrusion-set--4c4a7846-45d5-4761-8eea-725fa989914c,attack-pattern--5d0d3609-d06d-49e1-b9c9-b544e0c618cb,enterprise
relationship--88111958-702b-4bfb-9ad1-c329491df5be,uses,malware--8393dac0-0583-456a-9372-fd81691bca20,attack-pattern--120d5519-3098-4e1c-9191-2aa61232f073,enterprise
relationship--88157c8d-48d7-4114-8783-d22999a8f990,uses,intrusion-set--afec6dc3-a18e-4b62-b1a4-5510e1a498d1,attack-pattern--2b742742-28c3-4e1b-bab7-8350d6300fa7,enterprise
relationship--881641a8-77d9-4dce-9d4b-2388c9b11612,uses,intrusion-set--420ac20b-f2b9-42b8-aa1a-6d4b72895ca4,attack-pattern--8f4a33ec-8b1f-4b80-a2f6-642b2e479580,enterprise
relationship--881b3ad2-38dd-45b0-b75b-49acf6f7c6a3,uses,intrusion-set--93f52415-0fe4-4d3d-896c-fc9b8e88ab90,attack-pattern--2fee9321-3e71-4cf4-af24-d4d40d355b34,enterprise
relationship--882002ca-25a6-4226-9cc4-3efe5f798449,uses,malware--ba09b86c-1c40-4ff1-bda0-0d8c4ca35997,attack-pattern--1c4e5d32-1fe9-4116-9d9d-59e3925bd6a2,enterprise
relationship--88221b55-8e8a-4a38-b477-a45907083011,uses,intrusion-set--420ac20b-f2b9-42b8-aa1a-6d4b72895ca4,attack-pattern--354a7f88-63fb-41b5-a801-ce3b377b36f1,enterprise
relationship--88231281-0f0d-4655-b083-a90faf9056fe,uses,campaign--b03d5112-e23a-4ac8-add0-be7502d24eff,attack-pattern--132d5b37-aac5-4378-a8dc-3127b18a73dc,enterprise
relationship--882c68e3-5f01-4438-a430-ff22692d8910,uses,intrusion-set--38fd6a28-3353-4f2b-bb2b-459fecd5c648,attack-pattern--e6919abc-99f9-4c6c-95a5-14761e7b2add,enterprise
relationship--88309efb-b366-4c4a-bd23-ba43b9f05c4c,uses,malware--32066e94-3112-48ca-b9eb-ba2b59d2f023,attack-pattern--dfd7cc1d-e1d8-4394-a198-97c4cab8aa67,enterprise
relationship--8833fac6-778f-4cf8-8b2a-6dee29164ffa,uses,malware--5dd649c0-bca4-488b-bd85-b180474ec62e,attack-pattern--e6919abc-99f9-4c6c-95a5-14761e7b2add,enterprise
relationship--88342067-1634-4ffb-8b77-4533952d6bb7,uses,intrusion-set--174279b4-399f-4ddb-966e-5efedd1dd5f2,attack-pattern--bbc3cba7-84ae-410d-b18b-16750731dfa2,enterprise
relationship--8835056d-c12a-4036-9028-7b8d867f2d79,uses,tool--1244e058-fa10-48cb-b484-0bcf671107ae,attack-pattern--970a3432-3237-47ad-bcca-7d8cbb217736,enterprise
relationship--883558d8-c445-45cf-a5cd-841fdf49f311,uses,intrusion-set--18854f55-ac7c-4634-bd9a-352dd07613b7,attack-pattern--e3a12395-188d-4051-9a16-ea8e14d07b88,enterprise
relationship--883762ff-5cb3-49af-87a2-6a128a1ce939,uses,malware--e3cedcfe-6515-4348-af65-7f2c4157bf0d,attack-pattern--2fee9321-3e71-4cf4-af24-d4d40d355b34,enterprise
relationship--883822b2-c788-4a60-b9ad-e73e363b1ea6,uses,malware--3bc7e862-5610-4c02-9c48-15b2e2dc1ddb,attack-pattern--3ccef7ae-cb5e-48f6-8302-897105fbf55c,enterprise
relationship--8839b4ad-24cb-4ad3-a407-947f75591973,uses,malware--a4f57468-fbd5-49e4-8476-52088220b92d,attack-pattern--9efb1ea7-c37b-4595-9640-b7680cd84279,enterprise
relationship--883a60f7-0111-4542-b590-2f0140ba26bd,uses,malware--03ea629c-517a-41e3-94f8-c7e5368cf8f4,attack-pattern--91541e7e-b969-40c6-bbd8-1b5352ec2938,enterprise
