id,type,source,target,dataset
relationship--7b1477bc-8fd0-45ce-8eaa-b3b307f18024,uses,malware--3bc1f0ad-ef11-4afc-83c0-fcffe08d4e50,attack-pattern--08e22979-d320-48ed-8711-e7bf94aabb13,mobile
relationship--7b3fa5cb-bd70-47e0-acfb-7db99e29e70f,mitigates,course-of-action--0beabf44-e8d8-4ae4-9122-ef56369a2564,attack-pattern--acf8fd2a-dc98-43b4-8d37-64e10728e591,mobile
relationship--7b45e72f-5741-4942-aa28-ee7abb6f7046,subtechnique-of,attack-pattern--c6421411-ae61-42bb-9098-73fddb315002,attack-pattern--11c2c2b7-1fd4-408f-bc2e-fe772ef9df5e,mobile
relationship--7b611c76-0ea1-49c5-9b9a-2e504a0bbe14,uses,malware--037f44f0-0c07-4c7f-b40e-0325b5b228a9,attack-pattern--2aa78dfd-cb6f-4c70-9408-137cfd96be49,mobile
relationship--7b679dbf-4e31-4d0b-9e13-eb8c3b98b7fb,mitigates,course-of-action--0beabf44-e8d8-4ae4-9122-ef56369a2564,attack-pattern--6683aa0c-d98a-4f5b-ac57-ca7e9934a760,mobile
relationship--7b8c3ae2-7e52-4f1d-ad30-788b367a7531,uses,malware--c0efbaae-9e7d-4716-a92d-68373aac7424,attack-pattern--e2ea7f6b-8d4f-49c3-819d-660530d12b77,mobile
relationship--7ba30703-c3aa-425a-9482-9e9941fd7038,uses,malware--ddbe5657-e21e-4a89-8221-2f1362d397ec,attack-pattern--d8940e76-f9c1-4912-bea6-e21c251370b6,mobile
relationship--7ba4fb2e-99ff-41ff-8b07-f02e9f74e890,uses,malware--d6e009b7-df5e-447a-bfd2-d5b77374edfe,attack-pattern--73c26732-6422-4081-8b63-6d0ae93d449e,mobile
relationship--7baa3cab-c4f8-4b91-a6c3-189ad7a6416c,uses,malware--33d9d91d-aad9-49d5-a516-220ce101ac8a,attack-pattern--e0b9ecb8-a7d1-43c7-aa30-8e19c6a92c86,mobile
relationship--7bbbd2aa-104f-443a-907e-6e1fbcf0a73e,uses,malware--a2ee7d2d-fb45-44f3-8f67-9921c7810db1,attack-pattern--73c26732-6422-4081-8b63-6d0ae93d449e,mobile
relationship--7bc6460d-b36e-41ed-baa0-82d54ec19e57,uses,malware--15d78a95-af6a-4b06-8dae-76bedb0ec5a1,attack-pattern--32063d7f-0a39-440d-a4a3-2694488f96cc,mobile
relationship--7bf2e05e-496f-49d1-8a37-48cc3ff8d6cc,uses,malware--a3c59d82-2c7c-44e5-a869-68e0a3e5935e,attack-pattern--2aa78dfd-cb6f-4c70-9408-137cfd96be49,mobile
relationship--7c4a4766-cb63-4a3c-85ef-a1dba3be4a47,uses,malware--15d78a95-af6a-4b06-8dae-76bedb0ec5a1,attack-pattern--39dd7871-f59b-495f-a9a5-3cb8cc50c9b2,mobile
relationship--7c6207c7-d738-4a17-8380-595c86574b64,uses,malware--f666e17c-b290-43b3-8947-b96bd5148fbb,attack-pattern--99e6295e-741b-4857-b6e5-64989eb039b4,mobile
relationship--7c67e8eb-4967-4858-8bfe-bb68c3f30cfd,uses,malware--5b5d1e6c-e7de-4b46-ab8f-8556e8745927,attack-pattern--d4536441-1bcc-49fa-80ae-a596ed3f7ffd,mobile
relationship--7cae8c80-c603-4352-a704-f3a2f4aa4a56,uses,malware--ff8e0c38-be47-410f-a2d3-a3d24a87c617,attack-pattern--b1c95426-2550-4621-8028-ceebf28b3a47,mobile
relationship--7d2f869d-a117-4b1f-a783-c6d3fc002562,uses,malware--a2ee7d2d-fb45-44f3-8f67-9921c7810db1,attack-pattern--2282a98b-5049-4f61-9381-55baca7c1add,mobile
relationship--7d481598-ece7-469c-b231-619a804c25e5,uses,malware--33d9d91d-aad9-49d5-a516-220ce101ac8a,attack-pattern--c6421411-ae61-42bb-9098-73fddb315002,mobile
relationship--7d6bba99-ea81-42bc-b02a-e5e98b34a688,uses,malware--a6228601-03f6-4949-ae22-c1087627a637,attack-pattern--f05fc151-aa62-47e3-ae57-2d1b23d64bf6,mobile
relationship--7db33293-6971-4c0d-88e0-18f505ebd943,mitigates,course-of-action--0beabf44-e8d8-4ae4-9122-ef56369a2564,attack-pattern--08e22979-d320-48ed-8711-e7bf94aabb13,mobile
relationship--7ded1b79-cf7c-435d-b6ed-2c8872f9393f,uses,malware--0b9c5d11-651a-4378-b129-5c584d0242c5,attack-pattern--d8940e76-f9c1-4912-bea6-e21c251370b6,mobile
relationship--7defdb15-65d1-40ca-a9da-5c0484892484,uses,malware--21170624-89db-4e99-bf27-58d26be07c3a,attack-pattern--ec4c4baa-026f-43e8-8f56-58c36f3162dd,mobile
relationship--7e2d9773-1320-4c8f-a595-2b92bf0fd8ed,uses,malware--c41a8b7c-3e42-4eee-b87d-ad8a100ee878,attack-pattern--e0b9ecb8-a7d1-43c7-aa30-8e19c6a92c86,mobile
relationship--7ec3ee9a-6710-46ed-aecb-c0f2a64739ad,uses,malware--f3975cc0-72bc-4308-836e-ac701b83860e,attack-pattern--e1c912a9-e305-434b-9172-8a6ce3ec9c4a,mobile
relationship--7ee49e53-e75d-4e65-a71f-79919ebb08f4,uses,malware--a3c59d82-2c7c-44e5-a869-68e0a3e5935e,attack-pattern--d9e88203-2b5d-405f-a406-2933b1e3d7e4,mobile
relationship--7ef9f4cf-863b-4bc4-bdaf-55055263c030,mitigates,course-of-action--653492e3-27be-4a0e-b08c-938dd2b7e0e1,attack-pattern--e422b6fa-4739-46b9-992e-82f1b350c780,mobile
relationship--7f3f4abd-f097-4ab5-b9ae-7ffc1a2e015e,uses,malware--5aff44ab-5a41-49bb-b5d1-b4876d0437f4,attack-pattern--6ffad4be-bfe0-424f-abde-4d9a84a800ad,mobile
relationship--7f4e1ac1-145e-4983-b735-7f70003893aa,uses,malware--feae299d-e34f-4fc9-8545-486d0905bd41,attack-pattern--1d1b1558-c833-482e-aabb-d07ef6eae63d,mobile
relationship--7fa860d3-fa92-4953-8e79-05238b7dff99,subtechnique-of,attack-pattern--dfafc230-5465-4993-8dc5-f51fa9fec002,attack-pattern--ed2c05a1-4f81-4d97-9e1b-aff01c34ae84,mobile
relationship--7fcfc36b-bebc-481f-b9af-b65008b045ec,uses,malware--f6ac21b6-2592-400c-8472-10d0e2f1bfaf,attack-pattern--9558a84e-2d5e-4872-918e-d847494a8ffc,mobile
relationship--7fe8ab9f-b207-4c39-ab5c-e929a1c949f9,uses,malware--f082fc59-0317-49cf-971f-a1b6296ebb52,attack-pattern--9558a84e-2d5e-4872-918e-d847494a8ffc,mobile
relationship--806a9338-be20-4eef-aa54-067633ac0e58,uses,malware--a3c59d82-2c7c-44e5-a869-68e0a3e5935e,attack-pattern--99e6295e-741b-4857-b6e5-64989eb039b4,mobile
relationship--80778a1e-715d-477b-87fa-e92181b31659,uses,malware--ddbe5657-e21e-4a89-8221-2f1362d397ec,attack-pattern--ab7400b7-3476-4776-9545-ef3fa373de63,mobile
relationship--80ac52f9-ffa4-4b6e-b420-95d1b69ae9d9,uses,malware--c6abcaf8-1765-41f8-9fe5-03d42fd0f6c0,attack-pattern--73c26732-6422-4081-8b63-6d0ae93d449e,mobile
relationship--80eb5ebc-ae6f-461e-8e78-a18702249343,uses,malware--5aff44ab-5a41-49bb-b5d1-b4876d0437f4,attack-pattern--351ddf79-2d3a-41b4-9bef-82ea5d3ccd69,mobile
relationship--812490b8-2160-47e9-9e1e-c1749b7ee86d,uses,malware--8338393c-cb2e-4ee6-b944-34672499c785,attack-pattern--702055ac-4e54-4ae9-9527-e23a38e0b160,mobile
relationship--8128aebb-c665-4939-9615-aee9125b6373,uses,malware--bf064476-25b8-493c-a1e7-dd707b3f7f52,attack-pattern--b1c95426-2550-4621-8028-ceebf28b3a47,mobile
relationship--81722aad-f503-4a74-91d5-1843adf8a995,uses,malware--2cf00c5a-857d-4cb6-8f03-82f15bee0f6f,attack-pattern--dc01774a-d1c1-45fb-b506-0a5d1d6593d9,mobile
relationship--817d1e5f-5795-4189-81dc-bf90476e7adc,uses,malware--3cf81957-489a-469f-b013-362d548a96c1,attack-pattern--20b0931a-8952-42ca-975f-775bad295f1a,mobile
relationship--818b8c2b-bd23-4a83-9970-d42063608699,uses,malware--366c800f-97a8-48d5-b0a6-79d00198252a,attack-pattern--e0b9ecb8-a7d1-43c7-aa30-8e19c6a92c86,mobile
relationship--81d4d8cf-3785-4847-9c9e-5ea27580f93a,uses,intrusion-set--8332952e-b86b-486b-acc3-1c2a85d39394,malware--95811c0a-abe0-4e7f-a0cc-b0662ced5807,mobile
relationship--81db3270-4cb8-4982-8ff8-c28a874e8421,uses,malware--ff742eeb-1f90-4f5a-8b92-9d40fffd99ca,attack-pattern--22379609-a99f-4a01-bd7e-70f3e105859d,mobile
relationship--81e1311e-4fe1-4177-ae12-1d50037c5e4f,uses,malware--21b7e0b0-0dea-4ccc-8ad4-8da51fe3a901,attack-pattern--948a447c-d783-4ba0-8516-a64140fcacd5,mobile
relationship--81fb62ac-ba04-48d2-8817-52d0652f61a0,uses,malware--172444ab-97fc-4d94-b142-179452bfb760,attack-pattern--6c49d50f-494d-4150-b774-a655022d20a6,mobile
relationship--821db003-f7ad-4e28-b07d-2e3fc4f208a7,uses,malware--5b5d1e6c-e7de-4b46-ab8f-8556e8745927,attack-pattern--948a447c-d783-4ba0-8516-a64140fcacd5,mobile
relationship--82555171-8b78-40f3-84d9-058359ae808a,uses,malware--317a2c10-d489-431e-b6b2-f0251fddc88e,attack-pattern--b327a9c0-e709-495c-aa6e-00b042136e2b,mobile
relationship--825ffecc-090f-44c8-87be-f7b72e07f987,mitigates,course-of-action--cf2cccb1-cab8-431a-8ecf-f7874d05f433,attack-pattern--20b0931a-8952-42ca-975f-775bad295f1a,mobile
relationship--826e3bad-fa02-4fd9-b8f1-1d23f374b43d,uses,malware--a76b837b-93cc-417d-bf28-c47a6a284fa4,attack-pattern--45a5fe76-eda3-4d40-8f22-c186efd6278d,mobile
relationship--828417ec-c444-41c8-95b4-c339c5ecf62b,mitigates,course-of-action--653492e3-27be-4a0e-b08c-938dd2b7e0e1,attack-pattern--198ce408-1470-45ee-b47f-7056050d4fc2,mobile
relationship--82a51cc3-7a91-43b0-9147-df5983e52b41,uses,malware--a76b837b-93cc-417d-bf28-c47a6a284fa4,attack-pattern--2282a98b-5049-4f61-9381-55baca7c1add,mobile
relationship--82e93a9e-6968-497f-8043-a08d0f35bd32,uses,malware--a3c59d82-2c7c-44e5-a869-68e0a3e5935e,attack-pattern--114fed8b-7eed-4136-8b9c-411c5c7fff4b,mobile
relationship--82f12052-783e-40e4-8079-d9c030c310fd,mitigates,course-of-action--7b1cf46f-784b-405a-a8dd-4624c19d8321,attack-pattern--46d818a5-67fa-4585-a7fc-ecf15376c8d5,mobile
relationship--82f51cc6-6ce4-459e-b598-7b2b77983469,uses,malware--366c800f-97a8-48d5-b0a6-79d00198252a,attack-pattern--c6421411-ae61-42bb-9098-73fddb315002,mobile
relationship--83358774-0857-429c-9f7a-151403e52881,uses,malware--c91cec55-634c-4670-ba10-2dc7ceb28e98,attack-pattern--114fed8b-7eed-4136-8b9c-411c5c7fff4b,mobile
relationship--833b4c44-7370-4b27-b9b2-a058c27dcf8c,uses,tool--da21929e-40c0-443d-bdf4-6b60d15448b4,attack-pattern--c6421411-ae61-42bb-9098-73fddb315002,mobile
relationship--834c9a7e-6520-486d-ba60-c3a8b2f9eb1a,uses,malware--2740eaf6-2db2-4a40-a63f-f5b166c7059c,attack-pattern--c6421411-ae61-42bb-9098-73fddb315002,mobile
relationship--8375c6f6-4450-4aa5-ae26-672aecf91d1b,uses,malware--55714f87-6178-4b89-b3e5-d3a643f647ca,attack-pattern--c6421411-ae61-42bb-9098-73fddb315002,mobile
relationship--83991b5c-59b9-4fe5-9ef2-39c6ddc8b835,uses,malware--d05f7357-4cbe-47ea-bf83-b8604226d533,attack-pattern--e2ea7f6b-8d4f-49c3-819d-660530d12b77,mobile
relationship--83d95d05-7545-4295-894b-f33a2ba1063b,uses,malware--aef537ba-10c2-40ed-a57a-80b8508aada4,attack-pattern--3775a580-a1d1-46c4-8147-c614a715f2e9,mobile
relationship--841dcc87-1c22-4775-abe8-606aa6a48bf7,uses,malware--5b5d1e6c-e7de-4b46-ab8f-8556e8745927,attack-pattern--6683aa0c-d98a-4f5b-ac57-ca7e9934a760,mobile
relationship--848581bc-bf8f-40e2-871e-cd67042b4adf,uses,malware--d6e009b7-df5e-447a-bfd2-d5b77374edfe,attack-pattern--4c58b7c6-a839-4789-bda9-9de33e4d4512,mobile
relationship--8499ffce-1045-4a8a-9e09-ec53d535a021,uses,malware--aef537ba-10c2-40ed-a57a-80b8508aada4,attack-pattern--114fed8b-7eed-4136-8b9c-411c5c7fff4b,mobile
relationship--84dbe7c6-421b-4bfb-b022-6c585c2e50c4,uses,intrusion-set--049cef3b-22d5-4be6-b50c-9839c7a34fdd,attack-pattern--114fed8b-7eed-4136-8b9c-411c5c7fff4b,mobile
relationship--84ece53a-eb31-4c2e-9257-a055e0a190c0,uses,malware--f97e2718-af50-41df-811f-215ebab45691,attack-pattern--2bb20118-e6c0-41dc-a07c-283ea4dd0fb8,mobile
relationship--850e249d-c0a1-4608-9a60-bcf9c02b741c,uses,malware--21b7e0b0-0dea-4ccc-8ad4-8da51fe3a901,attack-pattern--be63612f-a48f-44f2-a7a6-1763509fcf80,mobile
relationship--8570b7ef-a84d-480e-b1ca-b15f15d12103,uses,malware--0626c181-93cb-4860-9cb0-dff3b1c13063,attack-pattern--2282a98b-5049-4f61-9381-55baca7c1add,mobile
relationship--8578441b-00d2-4416-a011-380647e6ccdd,subtechnique-of,attack-pattern--be63612f-a48f-44f2-a7a6-1763509fcf80,attack-pattern--d4536441-1bcc-49fa-80ae-a596ed3f7ffd,mobile
relationship--85c7e956-3ce5-4495-b52e-385ae2ee4f9b,uses,malware--d1c600f8-0fb6-4367-921b-85b71947d950,attack-pattern--99e6295e-741b-4857-b6e5-64989eb039b4,mobile
relationship--85d9c54e-a434-4533-9755-aff1aeb9cc23,uses,campaign--d0695b5f-b761-49e0-b3e3-2e5307f8def3,attack-pattern--6a3f6490-9c44-40de-b059-e5940f246673,mobile
relationship--85e0d8c5-b9d6-4a10-963a-aeb54eba4f02,uses,malware--037f44f0-0c07-4c7f-b40e-0325b5b228a9,attack-pattern--2282a98b-5049-4f61-9381-55baca7c1add,mobile
relationship--8611661c-04b4-4a82-9669-2d0e26b7b3f3,uses,malware--52c994fa-b6c8-45a8-9586-a4275cf19307,attack-pattern--2aa78dfd-cb6f-4c70-9408-137cfd96be49,mobile
relationship--86170d29-0e41-44d0-94b0-de7d23718302,mitigates,course-of-action--0beabf44-e8d8-4ae4-9122-ef56369a2564,attack-pattern--a8c31121-852b-46bd-9ba4-674ae5afe7ad,mobile
relationship--8634a732-1c5e-4931-a24f-cdcc2f81c788,uses,malware--a6228601-03f6-4949-ae22-c1087627a637,attack-pattern--ab7400b7-3476-4776-9545-ef3fa373de63,mobile
relationship--8650e2e8-d8bd-472d-8b9b-54befbea05b8,subtechnique-of,attack-pattern--0f4fb01b-d57a-4375-b7a2-342c9d3248f7,attack-pattern--99e6295e-741b-4857-b6e5-64989eb039b4,mobile
relationship--867b4929-20f2-47cd-9ab3-43a5a6ea98b5,uses,malware--15d78a95-af6a-4b06-8dae-76bedb0ec5a1,attack-pattern--cf28ca46-1fd3-46b4-b1f6-ec0b72361848,mobile
relationship--86afe8cc-6d6d-4952-8fee-619e95d53a7f,subtechnique-of,attack-pattern--74e6003f-c7f4-4047-983b-708cc19b96b6,attack-pattern--c548d8c4-a0a3-4a24-bb79-2a84abbc7b36,mobile
relationship--86e3c37c-1e4a-450c-850b-c80be8156fe3,uses,malware--108b2817-bc01-404e-8e1b-8cdeec846326,attack-pattern--d4536441-1bcc-49fa-80ae-a596ed3f7ffd,mobile
relationship--8726b157-3575-450f-bb7f-f17bb18e6aef,mitigates,course-of-action--0beabf44-e8d8-4ae4-9122-ef56369a2564,attack-pattern--e422b6fa-4739-46b9-992e-82f1b350c780,mobile
relationship--873b98de-d7cf-471b-9aa2-229eb03c9165,uses,malware--838f647e-8ff8-48bd-bbd5-613cee7736cb,attack-pattern--e2ea7f6b-8d4f-49c3-819d-660530d12b77,mobile
relationship--875dc21d-92c3-45bf-be37-faa44f4449bf,uses,malware--21b7e0b0-0dea-4ccc-8ad4-8da51fe3a901,attack-pattern--e0b9ecb8-a7d1-43c7-aa30-8e19c6a92c86,mobile
relationship--876fc8ee-aeae-4d4b-b4ce-541b432e5298,uses,malware--a76b837b-93cc-417d-bf28-c47a6a284fa4,attack-pattern--e0b9ecb8-a7d1-43c7-aa30-8e19c6a92c86,mobile
relationship--8870c211-820a-46a1-96fc-02f4e6eaec03,uses,malware--007ebf84-4e14-44c7-a5aa-151d5de85320,attack-pattern--d4536441-1bcc-49fa-80ae-a596ed3f7ffd,mobile
relationship--88de8869-2b01-4702-8518-e4e78fde44d9,subtechnique-of,attack-pattern--114fed8b-7eed-4136-8b9c-411c5c7fff4b,attack-pattern--f856eaab-e84a-4265-a8a2-7bf37e5dc2fc,mobile
relationship--88ded3fb-759e-4e96-946b-e7148c54856e,subtechnique-of,attack-pattern--a91262d5-b9ff-463f-b8d2-12e4ea1eb3c9,attack-pattern--0d4e3bbb-7af5-4c88-a215-0c0906bc1e8d,mobile
relationship--88e33687-e999-42c8-b46b-49d2adfa17d0,mitigates,course-of-action--bcecd036-f40e-4916-9f8e-fd0ccf0ece8d,attack-pattern--8605a0ec-b44a-4e98-a7fc-87d4bd3acb66,mobile
relationship--88ea5004-8bdb-4af4-a2dc-a8c56236ff03,uses,malware--aef537ba-10c2-40ed-a57a-80b8508aada4,attack-pattern--6683aa0c-d98a-4f5b-ac57-ca7e9934a760,mobile
relationship--891edea2-817c-4eeb-9991-b6e095c269a8,uses,malware--21b7e0b0-0dea-4ccc-8ad4-8da51fe3a901,attack-pattern--1d1b1558-c833-482e-aabb-d07ef6eae63d,mobile
relationship--8936c564-b11a-4c9e-a32a-76e7d7e0c8b0,uses,malware--89c3dbf6-f281-41b7-be1d-a0e641014853,attack-pattern--d8940e76-f9c1-4912-bea6-e21c251370b6,mobile
relationship--89565753-23c4-422d-a9ba-39f4101cd819,uses,malware--f3975cc0-72bc-4308-836e-ac701b83860e,attack-pattern--99e6295e-741b-4857-b6e5-64989eb039b4,mobile
relationship--89fcec02-8696-4c41-a7b1-8a75236a4c05,uses,malware--f97e2718-af50-41df-811f-215ebab45691,attack-pattern--6683aa0c-d98a-4f5b-ac57-ca7e9934a760,mobile
relationship--8a255d63-a770-4b9d-911c-bd906733ceef,uses,malware--d6e009b7-df5e-447a-bfd2-d5b77374edfe,attack-pattern--648f8051-1a35-46d3-b1d8-3a3f5cf2cc8e,mobile
relationship--8a55c28d-9cdd-4b6f-91e7-bcb3b05f6724,mitigates,course-of-action--ff4821f6-5afb-481b-8c0f-26c28c0d666c,attack-pattern--8605a0ec-b44a-4e98-a7fc-87d4bd3acb66,mobile
relationship--8a89f675-4e43-4fe1-8bbd-8e49e07d11be,uses,malware--a2ee7d2d-fb45-44f3-8f67-9921c7810db1,attack-pattern--e1c912a9-e305-434b-9172-8a6ce3ec9c4a,mobile
relationship--8a961514-3372-4c3e-b7ee-e3d053c3d5f3,uses,malware--3271c107-92c4-442e-9506-e76d62230ee8,attack-pattern--d8940e76-f9c1-4912-bea6-e21c251370b6,mobile
relationship--8b27a786-b4d9-4014-a249-3725442f9f1d,uses,malware--c6abcaf8-1765-41f8-9fe5-03d42fd0f6c0,attack-pattern--198ce408-1470-45ee-b47f-7056050d4fc2,mobile
relationship--8b2c2716-a62b-4c3a-a211-d72bb5ed29b9,uses,malware--3271c107-92c4-442e-9506-e76d62230ee8,attack-pattern--e0b9ecb8-a7d1-43c7-aa30-8e19c6a92c86,mobile
relationship--8b3756f1-327a-4625-bde0-26b216ecb07a,uses,malware--1393fb21-d09f-4ce8-96cf-1bcc9881765f,attack-pattern--cf28ca46-1fd3-46b4-b1f6-ec0b72361848,mobile
relationship--8b3e74ad-7cc4-4ed2-84d2-c745e6997711,uses,malware--d6e009b7-df5e-447a-bfd2-d5b77374edfe,attack-pattern--1d1b1558-c833-482e-aabb-d07ef6eae63d,mobile
relationship--8b5baec3-60bf-4663-bc5c-ec9ad821c785,uses,malware--33d9d91d-aad9-49d5-a516-220ce101ac8a,attack-pattern--defc1257-4db1-4fb3-8ef5-bb77f63146df,mobile
relationship--8b66543e-2ea1-4ff7-84d9-f8f431f53781,uses,malware--366c800f-97a8-48d5-b0a6-79d00198252a,attack-pattern--6683aa0c-d98a-4f5b-ac57-ca7e9934a760,mobile
relationship--8b9c56b9-0807-4ce7-ad81-428aaf0e925b,uses,malware--6ceb0644-0ae9-4ee1-a659-3888687cb03b,attack-pattern--99e6295e-741b-4857-b6e5-64989eb039b4,mobile
relationship--8bc0abc2-a413-4c05-b2b8-2a92d9cc5556,uses,tool--1622fd3d-fcfc-4d02-ac49-f2d786f79b81,attack-pattern--f05fc151-aa62-47e3-ae57-2d1b23d64bf6,mobile
relationship--8bc21e5d-b6bb-4c93-9419-19a12061de52,uses,malware--fd6d56b2-d84e-4d2a-b37d-d4678d3e08a6,attack-pattern--3e091a89-a493-4a6c-8e88-d57be19bb98d,mobile
relationship--8bcc9da8-c390-4151-b72d-30604820673e,uses,malware--15d78a95-af6a-4b06-8dae-76bedb0ec5a1,attack-pattern--198ce408-1470-45ee-b47f-7056050d4fc2,mobile
relationship--8c3296f6-3520-4d1b-8b57-bdd48a5aac91,uses,malware--e296b110-46d3-4f7a-894c-cc71ea50168c,attack-pattern--3775a580-a1d1-46c4-8147-c614a715f2e9,mobile
relationship--8c50e9e7-e13c-4814-98d0-088d73b10005,uses,malware--a15c9357-2be0-4836-beec-594f28b9b4a9,attack-pattern--702055ac-4e54-4ae9-9527-e23a38e0b160,mobile
relationship--8c656539-aa1e-42db-9016-d38f1daaae16,uses,malware--d6e009b7-df5e-447a-bfd2-d5b77374edfe,attack-pattern--c6421411-ae61-42bb-9098-73fddb315002,mobile
relationship--8c8ce536-d9b5-4dfc-93f1-84c4f222b49e,uses,malware--c6abcaf8-1765-41f8-9fe5-03d42fd0f6c0,attack-pattern--e2ea7f6b-8d4f-49c3-819d-660530d12b77,mobile
relationship--8c9dbc53-27d2-420c-b698-98c23a7ead2b,uses,malware--3271c107-92c4-442e-9506-e76d62230ee8,attack-pattern--ab7400b7-3476-4776-9545-ef3fa373de63,mobile
relationship--8cb42e3d-69f4-4b0d-98c9-0bb7560947c1,uses,malware--363bc05d-13cb-4e98-a5b7-e250f2bbdc2b,attack-pattern--ec4c4baa-026f-43e8-8f56-58c36f3162dd,mobile
relationship--8d027310-93a0-4046-b7ad-d1f461f30838,uses,malware--363bc05d-13cb-4e98-a5b7-e250f2bbdc2b,attack-pattern--6c49d50f-494d-4150-b774-a655022d20a6,mobile
relationship--8d3ca04e-867f-4274-bc61-f18c0282a0a9,uses,malware--feae299d-e34f-4fc9-8545-486d0905bd41,attack-pattern--e0b9ecb8-a7d1-43c7-aa30-8e19c6a92c86,mobile
relationship--8d71e646-74d1-4d62-8989-2ad4ddf7a67b,uses,malware--4b53eb01-57d7-47b4-b078-22766b002b36,attack-pattern--d9e88203-2b5d-405f-a406-2933b1e3d7e4,mobile
relationship--8d72c224-0cf5-4b9b-a98a-76ee3a406803,uses,malware--2aec175b-4429-4048-8e09-3ef6cbecfc64,attack-pattern--198ce408-1470-45ee-b47f-7056050d4fc2,mobile
relationship--8e67f2e0-65da-4d27-9d41-e2f9a174331b,uses,malware--6146be90-470c-4049-bb3a-9986b8ffb65b,attack-pattern--114fed8b-7eed-4136-8b9c-411c5c7fff4b,mobile
relationship--8e6b9c1e-5e28-4519-95c3-6b4a836661de,uses,malware--d6e009b7-df5e-447a-bfd2-d5b77374edfe,attack-pattern--d13fa042-8f26-44e1-a2a8-af0bf8e2ac9a,mobile
relationship--8ec03f4c-5ed8-4c25-956c-3ee6c777a5cc,uses,malware--0626c181-93cb-4860-9cb0-dff3b1c13063,attack-pattern--198ce408-1470-45ee-b47f-7056050d4fc2,mobile
relationship--8ed14c81-0b30-4bfc-8552-439aa0e920c3,uses,malware--f6ac21b6-2592-400c-8472-10d0e2f1bfaf,attack-pattern--99e6295e-741b-4857-b6e5-64989eb039b4,mobile
relationship--8f142643-0448-4b04-8260-8e4e62ad80bb,uses,malware--feae299d-e34f-4fc9-8545-486d0905bd41,attack-pattern--2bb20118-e6c0-41dc-a07c-283ea4dd0fb8,mobile
relationship--8f22a4ce-f075-4343-acb0-1d45c56e91e8,mitigates,course-of-action--0beabf44-e8d8-4ae4-9122-ef56369a2564,attack-pattern--79cb02f4-ac4e-4335-8b51-425c9573cce1,mobile
relationship--8f2929a9-cd25-4e07-b402-447da68aaa56,uses,malware--366c800f-97a8-48d5-b0a6-79d00198252a,attack-pattern--2282a98b-5049-4f61-9381-55baca7c1add,mobile
relationship--8f2ff9c5-249d-4a9a-bdc6-0cef887eaefc,uses,malware--52c994fa-b6c8-45a8-9586-a4275cf19307,attack-pattern--d13fa042-8f26-44e1-a2a8-af0bf8e2ac9a,mobile
relationship--8f478d97-f163-4476-b5b6-c2ff4b6389a7,mitigates,course-of-action--653492e3-27be-4a0e-b08c-938dd2b7e0e1,attack-pattern--a126c117-54e4-4b93-9e4f-72cc964e6760,mobile
relationship--8f4c7030-f3e2-4c7d-b5b1-dc6815055c68,uses,malware--15d78a95-af6a-4b06-8dae-76bedb0ec5a1,attack-pattern--702055ac-4e54-4ae9-9527-e23a38e0b160,mobile
relationship--8f52e1ab-284e-4d0c-bae1-3a8544a22f57,uses,malware--a993495c-9813-4372-b9ec-d168c7f7ec0a,attack-pattern--ab7400b7-3476-4776-9545-ef3fa373de63,mobile
relationship--8f72a070-cfcb-4d75-ace6-b4427f3ba8d3,uses,malware--a3c59d82-2c7c-44e5-a869-68e0a3e5935e,attack-pattern--e0b9ecb8-a7d1-43c7-aa30-8e19c6a92c86,mobile
relationship--8f88d438-3150-4317-b1fe-b14f13c15ac5,uses,malware--3049b2f2-e323-4cdb-91cb-13b37b904cbb,attack-pattern--6683aa0c-d98a-4f5b-ac57-ca7e9934a760,mobile
relationship--8fd05d96-552d-4ef9-98e3-ea70dc84f6a9,mitigates,course-of-action--0beabf44-e8d8-4ae4-9122-ef56369a2564,attack-pattern--d446b9f0-06a9-4a8d-97ee-298cfee84f14,mobile
relationship--8ff45341-60d6-40d3-bb38-566814a466f9,uses,malware--dfdac962-9461-47f0-a212-36dfce2a97e6,attack-pattern--6ffad4be-bfe0-424f-abde-4d9a84a800ad,mobile
relationship--901492b5-b074-4631-ad6e-4178caa4164a,uses,malware--0b9c5d11-651a-4378-b129-5c584d0242c5,attack-pattern--6683aa0c-d98a-4f5b-ac57-ca7e9934a760,mobile
relationship--904221c2-2486-4e0b-905f-5327ee299097,uses,malware--6ceb0644-0ae9-4ee1-a659-3888687cb03b,attack-pattern--e2ea7f6b-8d4f-49c3-819d-660530d12b77,mobile
relationship--907db911-b39c-4230-b6ad-a0ba5ef6926a,uses,malware--8338393c-cb2e-4ee6-b944-34672499c785,attack-pattern--99e6295e-741b-4857-b6e5-64989eb039b4,mobile
relationship--90d4d964-efa2-46ac-adc2-759886e07158,uses,malware--c91cec55-634c-4670-ba10-2dc7ceb28e98,attack-pattern--2282a98b-5049-4f61-9381-55baca7c1add,mobile
relationship--90d58c65-acb9-4d7b-89b9-f4b35593c861,uses,intrusion-set--afec6dc3-a18e-4b62-b1a4-5510e1a498d1,attack-pattern--c6421411-ae61-42bb-9098-73fddb315002,mobile
